Code,Code_Number,Description,Code_Family,Analytical_Domain,Analytical_Category,Analytical_Subcategory,Primary_Entity,Dashboard_Group,Traffic_Relevance_Score,Traffic_Relevance_Band,Keep_in_Main_Collision_Dashboard,Modeling_Role,Recommended_Use,Flag_Traffic_Core,Flag_Vehicle_or_RoadUser,Flag_Person_Profile,Flag_Location_Infrastructure,Flag_Behavior_Tactic,Flag_Severity_Harm,Flag_Jurisdiction_Admin
2140,2140,Security plans (suspect offers / solicits),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Reconnaissance / security probing,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2141,2141,Weapons or ammunition (suspect offers / solicits),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2142,2142,Explosive materials (suspect offers / solicits),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2143,2143,Illicit chemical agents (suspect offers / solicits),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2144,2144,Illicit biological agents (suspect offers / solicits),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2145,2145,Illicit radiological material (suspect offers / solicits),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2146,2146,Other sensitive materials (suspect offers / solicits),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2150,2150,Coded / ciphered literature or correspondence,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2151,2151,Sensitive event schedules (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2152,2152,VIP appearance or travel schedules (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2153,2153,Security schedules (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Reconnaissance / security probing,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2154,2154,Blueprints / building plans (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2155,2155,Evacuation or emergency plans (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2156,2156,Security plans (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Reconnaissance / security probing,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2157,2157,Weapons or ammunition (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2158,2158,Explosive materials (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2159,2159,Illicit chemical agents (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2160,2160,Illicit biological agents (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2161,2161,Illicit radiological material (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2162,2162,Other sensitive materials (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2163,2163,Facsimile / hoax explosive device (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2164,2164,Facsimile / hoax dispersal device (suspect in possession),2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2170,2170,Associates with known / suspected terrorist,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Extremism / terrorism support,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2171,2171,Corresponds with suspected terrorist,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Extremism / terrorism support,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2172,2172,In photos with suspected terrorists,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Extremism / terrorism support,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2173,2173,Organization supports overthrow / violent acts,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Extremism / terrorism support,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2180,2180,Bomb / explosive device,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2181,2181,Biological agent,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2182,2182,Chemical agent,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2183,2183,Radiological matter,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2184,2184,Military ordnance,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2185,2185,Incendiary device,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2186,2186,Pyrotechnics,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2187,2187,Facsimile / hoax device,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Hazardous materials / weapons indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2190,2190,Financing terrorism,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Extremism / terrorism support,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2191,2191,Victim's religion,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2192,2192,Victim's national origin,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2193,2193,Influencing societal action,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2194,2194,Furthering objectives by force,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,General threat indicator,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2197,2197,SSI – Food / agriculture,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Sector-specific sensitive infrastructure,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2198,2198,Pipeline,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Sector-specific sensitive infrastructure,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2199,2199,SSI – Postal / shipping / mailbox,2100s,Suspicious Activity / Threat Indicators,Suspicious Activity / Terrorism Indicator,Sector-specific sensitive infrastructure,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2200,2200,SSI – Government facilities / buildings,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2201,2201,Church,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2202,2202,Synagogue,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2203,2203,University,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2204,2204,School,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2205,2205,Sports venue,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2206,2206,Theater,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2207,2207,Amusement park,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2208,2208,Shopping mall,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2209,2209,Convention center,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2210,2210,Mass gathering location,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2211,2211,Bridge,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Transportation infrastructure,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2212,2212,High-rise building,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Public venue / institution,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2213,2213,Airport,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Transportation infrastructure,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2214,2214,Freight train,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Transportation infrastructure,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,1,0,1,0,0,0
2215,2215,Train tracks,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Transportation infrastructure,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,1,0,1,0,0,0
2216,2216,SSI – Chemical storage / manufacturing plant,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2217,2217,SSI – Telecommunication facility / location,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2218,2218,SSI – Energy plant / facility,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2219,2219,SSI – Water facility,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2220,2220,Sewage facility / pipe,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2221,2221,"SSI – Nuclear facility, reactors, materials & waste",2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2222,2222,SSI – Dam / reservoir,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2223,2223,SSI – National monuments / icon / cultural significance,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2224,2224,Tactical significance,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2225,2225,SSI – Healthcare & public health / hospital / medical clinic,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2226,2226,Abortion clinic,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2227,2227,SSI – Defense industrial base / facility,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2228,2228,SSI – Transportation system,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Transportation infrastructure,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2229,2229,SSI – Commercial facilities,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2230,2230,SSI – Information technology,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2231,2231,SSI – Banking and finance,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2232,2232,SSI – Critical manufacturing,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Critical infrastructure sector,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2233,2233,SSI – Emergency services,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2234,2234,SSI – Waste,2200s,Target Location / Critical Infrastructure,Target Facility / Infrastructure,Other sensitive facility,Location,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,1,0,0,0
2301,2301,Breach / attempted intrusion,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Attack / intrusion mode,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2302,2302,Misrepresentation,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Information elicitation / deception,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2303,2303,Theft / loss / diversion,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,General threat lead,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2304,2304,Sabotage / tampering / vandalism,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Attack / intrusion mode,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2305,2305,Cyber attack,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Attack / intrusion mode,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2306,2306,Espouses violent extremist views,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,General threat lead,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2307,2307,Aviation activity,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,General threat lead,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2308,2308,Eliciting information,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Information elicitation / deception,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2309,2309,Recruiting,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Support / enablement activity,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2310,2310,Materials,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Support / enablement activity,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2311,2311,Acquisition of expertise,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Support / enablement activity,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2312,2312,Weapons discovery,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,General threat lead,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2313,2313,Finance,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,Support / enablement activity,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2314,2314,TSC hit,2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,General threat lead,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
2315,2315,Sector-specific incident (SSI),2300s,Threat Vector / Intelligence Lead,Threat Mode / Intelligence Lead,General threat lead,Threat,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,1,0,0
3001,3001,T/C – Vehicle vs Non-collision,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3002,3002,T/C – Officer involved traffic collision,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3003,3003,T/C – Vehicle vs pedestrian,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3004,3004,T/C – Vehicle vs vehicle,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
3005,3005,T/C – Vehicle vs vehicle on other roadway,3000s,Traffic Collision Core,Traffic Collision,Collision counterpart / mode pairing,Collision,Core collision analytics,5,5 - Core,Yes,Core collision dimension,"Use directly in dashboards, drill-downs, and modeling for collision segmentation.",1,1,0,0,0,0,0
